uniprot,biogrid
P63208,112391
P63211,109054
P63215,109047
P63218,109049
P63220,112141
P63241,108299
P63244,115671
P63252,109961
P63261,106586
P63267,106587
P63272,112695
P63279,113177
P63302,112314
P63313,114609
P63316,112988
P67775,111507
P67809,110959
P67812,117037
P67870,107843
P67936,113024
P68032,106585
P68036,113180
P68104,108237
P68106,108571
P68133,106573
P68363,115651
P68366,113128
P68371,115656
P68400,107841
P68402,111086
P68431,"113946, 113947, 113948, 113949, 113950, 113951, 113952, 113953, 113954, 114458"
P68543,127913
P68871,109293
P69849,135912
P69891,109297
P69892,109298
P69905,"109289, 109290"
P78310,107905
P78312,114163
P78314,112350
P78316,114162
P78317,111974
P78318,109698
P78324,126752
P78325,106615
P78329,114099
P78330,111695
P78332,115479
P78333,108553
P78334,108838
P78337,111324
P78344,108297
P78345,115808
P78346,115807
P78347,109224
P78348,106559
P78352,108086
P78356,113985
P78357,114078
P78358,"107867, 128863"
P78362,112611
P78363,106542
P78364,108233
P78367,107055
P78368,107839
P78369,114529
P78371,115827
P78380,111021
P78381,113202
P78382,115810
P78383,115531
P78385,110087
P78386,110089
P78395,117078
P78396,114417
P78406,114054
P78410,116293
P78413,119125
P78414,122604
P78415,122603
P78417,114836
P78423,112278
P78424,116437
P78426,110889
P78504,106689
P78508,109968
P78509,111630
P78524,112642
P78527,111577
P78536,112731
P78537,108917
P78539,113994
P78540,106879
P78543,113593
P78545,108314
P78549,110968
P78552,109811
P78556,112267
P78559,110303
P78560,114275
P78562,111270
P78563,106618
P79483,109370
P79522,123286
P80075,112258
P80098,112257
P80108,109083
P80162,112274
P80188,110126
P80192,110439
P80217,109656
P80294,110602
P80297,110607
P80303,110979
P80365,109524
P80370,114316
P80404,106536
P80511,112191
P80723,115680
P81133,112383
P81172,121776
P81274,118949
P81408,115938
P81534,120984
P81605,125564
P81877,117164
P82094,112965
P82251,116309
P82279,116990
P82650,121269
P82663,122180
P82664,120472
P82673,121919
P82675,122362
P82909,124924
P82912,122359
P82914,122358
P82921,119966
P82930,122442
P82932,122361
P82933,122360
P82970,122655
P82979,124049
P82980,123759
P82987,121437
P83105,128450
P83110,125099
P83111,125311
P83369,126394
P83436,124896
P83731,112071
P83876,116113
P83881,112092
P83916,116151
P84022,110263
P84074,109448
P84077,106870
P84085,106876
P84090,108390
P84095,106884
P84098,112063
P84101,115471
P84103,112326
P84157,136132
P84243,"109272, 109273"
P84996,109040
P85037,128769
P85298,117278
P85299,120755
P86452,1147772
P86478,"125761, 609653"
P86479,"125761, 609653"
P86480,"125761, 609653"
P86481,"125761, 609653"
P86496,"125761, 609653"
P86790,"119643, 128773"
P86791,"119643, 128773"
P98066,112984
P98073,111632
P98077,117302
P98082,107971
P98095,108493
P98153,115314
P98155,113277
P98160,109571
P98161,111327
P98164,110216
P98169,127694
P98170,106828
P98171,106886
P98172,108267
P98173,121898
P98174,108536
P98175,113869
P98177,110449
P98179,111870
P98182,113536
P98187,116439
P98194,117963
P98196,116854
P98198,121445
P99999,119922
Q00005,111513
Q00013,110494
Q00056,109441
Q00059,112877
Q00169,111323
Q00266,110313
Q00325,111269
Q00341,109319
Q00403,109214
Q00526,107453
Q00532,114341
Q00534,107456
Q00535,107455
Q00536,111154
Q00537,111155
Q00577,111772
Q00587,116308
Q00597,108473
Q00604,110773
Q00610,107623
Q00613,109530
Q00653,110858
Q00688,108577
Q00722,111346
Q00765,113637
Q00796,112535
Q00839,109433
Q00872,110689
Q00887,111652
Q00888,111647
Q00889,111650
Q008S8,131369
Q00973,108856
Q00975,107228
Q00978,115652
Q00987,110358
Q00994,117956
Q00G26,136635
Q01064,111179
Q01081,"113157, 3195698"
Q01082,112589
Q01085,112929
Q01094,108201
Q01101,109853
Q01105,112316
Q01113,109795
Q01130,112325
Q01151,114721
Q01167,109820
Q01196,107309
Q01201,111903
Q01344,109782
Q01362,108500
Q01415,108858
Q01432,106769
Q01433,106768
Q01449,121828
Q01453,111389
Q01459,107868
Q01469,108469
Q01484,106784
Q01518,115750
Q01523,108034
Q01524,108035
Q01534,113109
Q01538,110744
Q01543,108602
Q01546,119492
Q01581,109400
Q01628,115681
Q01629,115832
Q01638,114613
Q01650,113801
Q01658,108144
Q01664,112881
Q01668,107230
Q01718,110328
Q01726,110327
Q01740,108613
Q01780,111403
Q01804,120112
Q01813,111235
Q01814,106981
Q01826,112211
Q01831,113345
Q01844,108431
Q01850,107470
Q01851,111453
Q01860,111456
Q01892,112567
Q01954,107115
Q01955,107682
Q01959,112422
Q01968,111006
Q01970,111347
Q01973,110973
Q01974,110974
Q01995,112739
Q02040,113860
Q02045,110720
Q02078,110369
Q02080,"110371, 938509"
Q02083,118042
Q02086,112551
Q02094,111937
Q02108,109237
Q02127,108068
Q02153,109238
Q02156,111567
Q02161,111939
Q02218,111017
Q02221,107732
Q02223,107080
Q02224,107491
Q02241,114873
Q02246,112763
Q02252,110472
Q02297,109332
Q02318,107965
Q02338,107091
Q02363,109624
Q02383,112307
Q02386,113421
Q02388,107691
Q02410,106817
Q02413,108162
Q02446,112554
Q02447,112553
Q02487,108158
Q02535,109625
Q02539,109275
Q02543,112062
Q02548,111113
Q02556,109621
Q02575,110872
Q02577,110873
Q02641,107236
Q02643,108959
Q02742,108920
Q02747,109235
Q02750,111590
Q02763,112869
Q02779,110440
Q02790,108578
Q02809,111366
Q02817,110670
Q02818,110978
Q02833,113735
Q02846,109255
Q02878,112048
Q02880,113008
Q02928,107951
Q02930,114954
Q02952,114958
Q02962,111110
Q02978,113990
Q02985,116086
Q03001,107135
Q03013,109203
Q03014,109335
Q03052,111449
Q03060,107780
Q03111,110444
Q03112,108423
Q03113,109030
Q03135,107305
Q03154,106610
Q03164,110443
Q03167,112907
Q03169,112982
Q03181,111463
Q03188,107489
Q03252,124281
Q03393,111769
Q03395,112021
Q03403,112890
Q03405,111345
Q03426,110683
Q03431,111717
Q03468,108386
Q03518,112753
Q03519,112754
Q03591,109326
Q03692,107697
Q03701,115455
Q03721,109951
Q03923,113455
Q03924,119493
Q03933,109531
Q03936,127958
Q03989,116074
Q04206,111902
Q04323,119239
Q04446,108902
Q04609,108630
Q04637,108296
Q04656,107020
Q04671,111002
Q04695,110070
Q04721,110915
Q04724,112943
Q04725,112944
Q04726,112945
Q04727,112946
Q04741,108331
Q04743,108333
Q04756,109331
Q04759,111574
Q04760,109001
Q04771,106605
Q04828,108012
Q04837,112620
Q04844,107567
Q04864,111898
Q04900,114297
Q04912,110592
Q04917,113365
Q04941,111369
Q05048,107859
Q05066,112614
Q05084,109609
Q05086,113185
Q05193,108099
Q05195,110259
Q05209,111746
Q05215,108281
Q05315,107592
Q05329,108846
Q05397,111719
Q05469,110179
Q05481,113460
Q05513,111576
Q05516,113498
Q05519,114709
Q05586,109159
Q05639,108238
Q05655,111566
Q05682,107251
Q05707,113219
Q05823,111969
Q05901,107564
Q05923,108177
Q05925,108334
Q05932,108639
Q05940,112459
Q05952,112996
Q05996,113564
Q05BQ5,120158
Q05BV3,127791
Q05D32,119571
Q05D60,127746
Q05DH4,610225
Q06033,109905
Q06055,107002
Q06124,111745
Q06136,108807
Q06141,111103
Q06187,107160
Q06190,111515
Q06203,111467
Q06210,108941
Q06265,111402
Q06278,106813
Q06323,111692
Q06330,109736
Q06413,110372
Q06418,113152
Q06432,107240
Q06455,107310
Q06481,106831
Q06495,112457
Q06520,112691
Q06546,108826
Q06547,108827
Q06587,111947
Q06609,111825
Q06643,110228
Q06710,113604
Q06730,113410
Q06732,113411
Q06787,108619
Q06828,108618
Q06830,111089
Q06945,112542
Q07001,107566
Q07002,111156
Q07011,109817
Q07020,112061
Q07021,107169
Q07065,116167
Q07075,108342
Q07108,107407
Q07157,112937
Q07283,112919
Q07325,110429
Q07343,111168
Q07352,107144
Q07444,110022
Q07507,108139
Q07617,112556
Q07654,112891
Q07666,115900
Q07687,108090
Q07699,112229
Q07812,107057
Q07817,107070
Q07820,110338
Q07837,112410
Q07864,111422
Q07866,110029
Q07869,111461
Q07889,112537
Q07890,112538
Q07912,115485
Q07954,110215
Q07955,112324
Q07960,106885
Q07973,107963
Q08043,106604
Q08050,108594
Q08116,111928
Q08117,106675
Q08170,112327
Q08174,111130
Q08188,112911
Q08209,111522
Q08211,108025
Q08257,107816
Q08289,107237
Q08334,109802
Q08345,107234
Q08357,112463
Q08378,109064
Q08379,109063
Q08380,110150
Q08397,110200
Q08426,108282
Q08431,110398
Q08462,106622
Q08493,111169
Q08495,108353
Q08499,111170
Q08554,108157
Q08623,113859
Q08629,112573
Q08648,115678
Q08708,116080
Q08722,107399
Q08752,111477
Q08828,106621
Q08830,108558
Q08881,109907
Q08945,112627
Q08999,111869
Q08AD1,116872
Q08AE8,121237
Q08AF3,127815
Q08AG5,129858
Q08AG7,136335
Q08AH1,125496
Q08AI8,122997
Q08AM6,120822
Q08AN1,124691
Q08ER8,125934
Q08J23,120236
Q09013,108100
Q09019,108102
Q09028,111863
Q09161,110766
Q09327,110404
Q09328,110405
Q09428,112700
Q09470,109939
Q09472,108347
Q09666,122494
Q09FC8,120900
Q0D2I5,117407
Q0D2J5,129857
Q0D2K0,131541
Q0D2K3,124912
Q0GE19,123863
Q0JRZ9,125437
Q0P5N6,130847
Q0P5P2,130843
Q0P651,123153
Q0P6D6,123101
Q0P6H9,123075
Q0PNE2,120209
Q0VAA2,126917
Q0VAA5,129195
Q0VAF6,131205
Q0VAK6,121107
Q0VAM2,127476
Q0VAQ4,121462
Q0VD86,132642
Q0VDD7,122590
Q0VDD8,126070
Q0VDF9,119358
Q0VDG4,122764
Q0VDI3,122166
Q0VF96,124384
Q0VFZ6,126216
Q0VG06,123196
Q0VG99,126951
Q0VGE8,125933
Q0VGL1,133178
Q0ZGT2,124855
Q10469,110403
Q10471,108862
Q10472,108861
Q10567,106671
Q10570,118946
Q10571,110473
Q10586,107996
Q10587,112867
Q10588,107148
Q10589,107149
Q10713,116811
Q10981,108800
Q11130,108805
Q11201,112375
Q11203,112379
Q11206,112377
Q12756,107029
Q12765,115145
Q12766,116640
Q12767,115117
Q12768,115226
Q12769,116879
Q12770,116596
Q12772,112599
Q12774,113696
Q12778,108597
Q12788,115853
Q12789,109230
Q12791,109979
Q12792,111723
Q12794,109603
Q12796,116157
Q12797,106936
Q12798,107495
Q12799,112813
Q12800,112882
Q12802,116383
Q12805,108496
Q12809,109959
Q12815,115341
Q12816,113067
Q12824,112482
Q12829,116165
Q12830,108481
Q12834,107427
Q12837,111454
Q12840,109999
Q12841,116338
Q12846,112679
Q12849,109182
Q12851,111809
Q12852,113566
Q12857,110847
Q12860,107672
Q12866,115724
Q12870,112799
Q12872,112331
Q12873,107532
Q12874,116146
Q12879,109160
Q12882,108140
Q12884,108485
Q12887,107745
Q12888,113011
Q12889,111056
Q12891,114239
Q12893,116254
Q12894,113616
Q12899,113515
Q12901,113505
Q12904,114679
Q12905,109821
Q12906,109822
Q12907,116159
Q12908,112444
Q12912,110213
Q12913,111759
Q12923,111747
Q12926,108308
Q12929,108373
Q12931,115435
Q12933,113038
Q12934,107100
Q12946,108583
Q12947,108584
Q12948,108585
Q12950,108587
Q12951,108588
Q12952,108589
Q12955,106785
Q12959,108083
Q12962,112744
Q12965,110727
Q12967,111836
Q12968,110848
Q12972,111503
Q12974,113747
Q12979,106547
Q12980,113796
Q12981,107130
Q12982,107131
Q12983,107132
Q12986,110865
Q12988,114470
Q12996,107861
Q12999,112209
Q13002,109155
Q13003,109156
Q13007,116199
Q13009,112930
Q13011,108220
Q13015,116161
Q13017,106887
Q13021,113606
Q13023,114857
Q13029,113575
Q13033,118999
Q13042,114400
Q13043,112665
Q13045,108603
Q13049,116608
Q13057,123254
Q13061,115627
Q13064,113479
Q13065,108818
Q13069,108850
Q13072,107050
Q13075,110752
Q13077,113037
Q13084,115824
Q13085,106549
Q13087,122240
Q13093,113667
Q13094,110129
Q13098,109131
Q13099,113771
Q13105,113503
Q13107,113221
Q13111,115349
Q13112,113846
Q13113,115460
Q13114,113039
Q13115,108179
Q13117,121347
Q13118,112927
Q13123,109766
Q13126,110611
Q13127,111910
Q13129,111950
Q13131,111549
Q13133,115373
Q13136,114072
Q13137,115535
Q13144,114410
Q13145,117337
Q13148,117003
Q13151,116149
Q13153,111095
Q13155,113684
Q13156,118975
Q13158,114302
Q13162,115800
Q13163,111593
Q13164,111584
Q13177,111098
Q13183,114520
Q13185,116463
Q13188,112664
Q13190,112680
Q13191,107316
Q13200,111681
Q13201,116577
Q13202,108183
Q13203,110693
Q13206,108027
Q13207,112772
Q13214,113618
Q13216,107581
Q13217,111597
Q13219,111104
Q13224,109161
Q13227,109132
Q13228,114472
Q13231,107542
Q13232,110896
Q13233,110378
Q13237,111579
Q13239,112394
Q13241,110023
Q13242,114231
Q13243,112328
Q13247,112329
Q13253,114668
Q13255,109168
Q13257,110260
Q13258,111701
Q13261,109814
Q13263,115457
Q13268,115497
Q13275,112305
Q13277,112678
Q13283,115448
Q13285,108792
Q13286,107612
Q13287,114561
Q13291,112395
Q13296,110406
Q13303,114086
Q13304,109099
Q13308,111721
Q13309,112393
Q13310,114296
Q13315,106962
Q13316,108098
Q13319,114453
Q13322,109144
Q13323,107107
Q13324,107785
Q13325,117289
Q13326,112343
Q13330,114562
Q13332,111766
Q13336,112451
Q13342,116422
Q13347,114217
Q13349,109887
Q13351,115904
Q13352,116992
Q13356,117260
Q13360,113519
Q13361,113750
Q13362,111519
Q13363,107869
Q13367,113788
Q13368,110496
Q13370,111166
Q13371,111116
Q13387,117086
Q13393,111353
Q13394,110256
Q13395,112757
Q13398,115775
Q13402,110731
Q13404,"113183, 132321"
Q13405,107199
Q13409,108119
Q13410,107161
Q13415,111040
Q13416,111041
Q13418,109824
Q13421,115526
Q13422,115604
Q13423,117076
Q13424,112523
Q13425,112528
Q13426,113352
Q13427,114761
Q13428,112809
Q13432,114548
Q13433,117332
Q13435,116188
Q13438,116156
Q13439,109065
Q13442,116461
Q13443,114290
Q13444,114287
Q13445,116208
Q13449,110223
Q13451,108579
Q13454,113701
Q13459,110734
Q13464,112020
Q13467,113609
Q13469,110846
Q13470,114253
Q13472,113009
Q13474,108155
Q13477,113825
Q13478,114337
Q13480,108824
Q13485,110264
Q13487,112502
Q13488,115597
Q13489,106827
Q13490,106826
Q13491,109085
Q13492,113902
Q13495,115357
Q13496,110630
Q13501,114397
Q13503,114807
Q13505,110667
Q13506,110746
Q13507,113073
Q13508,106912
Q13509,115654
Q13510,106920
Q13515,114005
Q13516,115510
Q13519,111381
Q13522,111496
Q13523,114416
Q13526,111317
Q13530,116155
Q13535,107027
Q13541,108293
Q13542,108294
Q13546,114274
Q13547,109315
Q13554,107266
Q13555,107268
Q13557,107267
Q13561,115794
Q13562,110833
Q13563,111328
Q13564,114402
Q13568,109871
Q13569,112855
Q13571,113580
Q13572,109910
Q13573,116597
Q13574,114095
Q13576,116004
Q13585,114674
Q13586,112662
Q13588,115973
Q13595,118948
Q13596,112525
Q13601,116284
Q13608,111213
Q13610,116310
Q13613,114306
Q13614,114415
Q13615,114414
Q13616,114032
Q13617,114031
Q13618,114030
Q13619,114029
Q13620,114028
Q13625,113012
Q13627,108192
Q13630,113115
Q13634,107451
Q13635,111699
Q13636,116221
Q13637,116177
Q13641,113015
Q13642,108564
Q13643,108566
Q13651,109801
Q13671,114972
Q13683,109885
Q13685,106532
Q13686,114372
Q13698,107233
Q13702,111848
Q13705,106608
Q13724,113599
Q13733,106970
Q13740,106716
Q13751,110108
Q13753,110112
Q13761,107312
Q13765,110748
Q13769,114132
Q13772,113726
Q13790,106816
Q13794,111379
Q13795,115442
Q13796,106853
Q13797,109886
Q13813,112587
Q13822,111194
Q13823,118942
Q13825,107030
Q13829,112981
Q13835,111334
Q13838,113649
Q13867,107111
Q13868,116977
Q13873,107127
Q13875,110479
Q13882,111720
Q13884,112524
Q13885,113131
Q13886,107152
Q13887,107153
Q13888,"109221, 608768"
Q13889,109222
Q13895,107167
Q13901,115705
Q13905,109146
Q13907,109648
Q13936,107229
Q13938,107278
Q13939,107324
Q13946,111176
Q13948,107903
Q13950,107308
Q13951,107313
Q13952,110868
Q13956,111175
Q13972,111858
Q13976,111578
Q14002,107513
Q14003,109950
Q14004,114176
Q14005,109816
Q14008,115137
Q14011,107573
Q14012,114106
Q14019,116979
Q14028,107658
Q14031,107685
Q14032,107046
Q14050,107696
Q14055,107695
Q14061,115374
Q14088,114764
Q14093,107919
Q14094,116179
Q14103,109425
Q14106,115985
Q14108,107388
Q14112,116476
Q14114,113579
Q14116,109819
Q14117,108141
Q14118,107975
Q14119,113509
Q14123,111163
Q14126,108163
Q14129,113850
Q14134,117177
Q14135,115039
Q14137,116850
Q14139,114757
Q14140,115136
Q14141,116770
Q14142,115168
Q14145,115156
Q14146,115155
Q14147,115056
Q14149,117062
Q14151,115022
Q14152,114210
Q14153,115033
Q14154,115151
Q14155,114393
Q14156,116779
Q14157,115227
Q14159,117061
Q14160,117060
Q14161,115154
Q14164,115000
Q14165,115108
Q14166,116782
Q14168,110495
Q14181,117176
Q14183,114026
Q14184,114025
Q14185,108128
Q14186,112885
Q14188,112887
Q14190,112384
Q14191,113323
Q14192,108565
Q14194,107790
Q14195,108143
Q14197,109622
Q14201,116150
Q14202,114637
Q14203,108007
Q14204,108117
Q14206,115525
Q14207,110924
Q14209,108202
Q14210,114148
Q14213,115450
Q14232,108286
Q14240,108290
Q14241,112786
Q14242,112304
Q14244,114515
Q14247,108332
Q14249,108336
Q14254,108608
Q14257,111888
Q14258,113500
Q14264,108395
Q14289,108480
Q14296,116126
Q14314,116083
Q14315,108607
Q14318,117270
Q14320,114578
Q14324,110691
Q14330,109100
Q14331,108764
Q14332,108811
Q14344,115914
Q14353,108865
Q14376,108855
Q14392,108885
Q14393,108891
Q14397,108916
Q14406,107831
Q14410,108977
Q14416,109169
Q14432,111165
Q14435,108863
Q14442,111301
Q14444,110252
Q14449,109145
Q14451,109143
Q14457,114226
Q14469,109514
Q14493,113627
Q14494,110851
Q14498,114952
Q14500,109970
Q14507,116084
Q14508,115677
Q14511,110816
Q14512,115304
Q14515,113992
Q14517,108489
Q14524,112236
Q14525,110082
Q14526,109337
Q14527,112480
Q14532,110080
Q14533,110085
Q14534,112591
Q14541,109416
Q14542,109419
Q14549,108906
Q14554,116154
Q14558,111618
Q14562,108024
Q14563,115650
Q14565,116316
Q14566,110343
Q14571,109914
Q14573,109915
Q14574,108159
Q14576,108310
Q14582,115854
Q14584,115998
Q14586,115594
Q14587,116010
Q14588,115997
Q14590,114722
Q14592,116009
Q14593,116008
Q14596,110253
Q14623,109765
Q14624,109906
Q14627,109812
Q14642,109844
Q14643,109913
Q14644,116497
Q14651,111371
Q14653,109869
Q14654,109969
Q14657,113888
Q14667,115055
Q14669,114731
Q14671,115050
Q14674,115052
Q14676,115014
Q14677,115038
Q14678,116798
Q14679,115012
Q14680,115171
Q14681,117057
Q14683,113871
Q14684,116708
Q14686,116691
Q14687,116808
Q14689,116793
Q14690,116633
Q14691,115174
Q14692,115134
Q14693,116787
Q14694,114554
Q14696,116794
Q14697,116802
Q14699,116792
Q14703,114259
Q14714,113755
Q14721,109947
Q14722,113626
Q14728,115521
Q14738,111520
